id,forecast_ele_bill_next_01m,forecast_ele_bill_next_calyear,forecast_ele_bill_next_12m,forecast_consumption_ele_next_01m,forecast_consumption_ele_next_12m,forecast_consumption_ele_next_calyear,forecast_discount_value,forecast_meter_rental_next_12m,forecast_price_period1_ele,forecast_price_period2_ele,forecast_price_period1_gas
434a21528163c7271f697201f6ecd800,,,,,1259.35,2905,0,0,0.143805,0,44.31137796
0d498df261e905991041ca28e012b700,,,,,270.5,0,0,37.98,0.164775,0.086131,46.30537836
c31bd526c120d716e364ca93832ca80a,,,,,179.24,213,0,16.57,0.142881,0,46.30537836
8d39584da938a393931123793cdc7fcd,,,,,4551.71,0,0,105.12,0.110565,0.093638,40.728885
2b1abfdb966d85ef562f684f3d209747,,,,,1050.89,770,0,131.76,0.120372,0.103487,40.606701
f18072479cd5b06e48a40bd77dcc0823,,,,,6002.12,5525,0,130.67,0.112922,0.09781,40.606701
f180823bfc91735bb7c01579910302ed,,,,,1046.19,690,0,13.89,0.144902,0,44.31137796
f180823ae3dfd21db95c099832a5233c,,,,,2268,2732,0,18.47,0.145789,0,44.31137796
e7df8cdd777727bcd044e05b498210ac,715.71,715.71,7197.93,511.47,5158.01,5418,0,145.03,0.114596,0.097706,40.606701
dcb81aa785281ddc3e599141c58d06e1,389.01,389.01,4011.33,228.29,2094.96,2366,0,143.63,0.115237,0.100123,40.606701
f1808235e8cdb45fcc75841d5e0c1be0,,,,,2890.41,2104,0,130.43,0.116509,0.101397,40.606701
f9092576e9158fe02657c91b0e9b5030,,,,,3206.67,0,0,27.41,0.161743,0.083849,44.31137796
42bce51790dbd07cd04b8c46510df1d3,,,,,845.93,483,0,21.26,0.147506,0,45.80687796
e42340bc43831a88c7d6e14a1299628c,,,,,1647.24,1336,0,130.32,0.115761,0.099419,40.606701
7ad20e1cf19998e1801f3961c6a78db5,,,,,2264.11,0,0,15.04,0.165022,0.08638,44.31137796
f180823f816282b8668715af5eeea244,581.66,581.66,5697.05,420.97,3909.51,4566,0,143.81,0.11691,0.100572,40.606701
f1808237d41df620ff05ca0e90b36894,,,,,1539.37,2081,0,18.32,0.145711,0,44.31137796
f18072402f1bc2cf106817fb150c4e6a,91.84,91.84,1146.78,2.98,66.34,30,0,143.98,0.11634,0.099998,40.606701
5aa9396d25b243a2e1f2600a39a9647f,,,,,219.43,0,0,16.39,0.145884,0,44.31137796
7ac905e67ed39dbb29f0f1600e0e315d,,,,,466.41,0,0,16.05,0.144902,0,44.31137796
0129b446e46be1fffa84c8ae42d901f3,,,,,1552.22,1273,0,16.79,0.160397,0.081752,44.31137796
f1807244cd03364f02d2fe703cecb142,,,,,778.45,0,0,16.42,0.236794,0,44.31137796
bcb8f4b3bc79e5136ed36472da7e740f,,,,,1682.61,382,0,131.44,0.115237,0.100123,40.606701
b1b567964290e0d30ccf93bcae19f83a,,,,,346.13,0,0,20.01,0.145711,0,44.31137796
753dea286492261321d24946306a6dca,,,,,580.01,568,0,131.43,0.115237,0.100123,40.9390266
96e200c1182c98c924a84add86f5db63,964.3,964.3,11868.09,699.58,9027.19,7582,0,145.27,0.109505,0.093167,40.606701
8334978e6a38af0a7ad2240e949e785c,,,,,1025.33,1393,0,131.54,0.108817,0.092476,40.606701
a3cb667e08db78e87c9dbd101928ef08,388.16,388.16,4806.26,156.8,2075.62,1680,0,142.14,0.11286,0.096521,40.606701
f180823e585401ef00a4e0a33892518d,,,,,684.21,377,0,16.04,0.146348,0,45.80687796
f9ea8ee0eab5d913437618e265e682ec,0,0,2602.48,0,2157.77,0,0,12.3,0.142065,0,44.31137796
4d50c004a4316f5588093ff04fe6b3cb,274.97,274.97,2986.49,0,11.5,0,0,135.32,0.120372,0.103487,40.606701
8df6768ad87e462e2da7033b7a8fc65b,,,,,484.52,266,0,14.34,0.145711,0,44.31137796
f18072478685ed8129bb29359c6f5e8e,,,,,698.37,874,0,132.82,0.115237,0.100123,40.9390266
65a6016fab8c346c93105773a3a0e712,0,0,2001.37,0,1497.94,0,0,16.76,0.144149,0,44.31137796
f180724ede19a19e735f1f24416966c9,,,,,1840.29,0,0,13.29,0.161454,0.084198,44.31137796
471a911d1a509d0ab960f79893d7f89f,,,,,1804.57,0,0,119.41,0.116509,0.101397,40.606701
f180823a74f635f74147cca31b65f9e0,,,,,293.11,227,0,131.9,0.09839,0.090815,58.99595196
80448f807c61ae97927a0737a263083b,,,,,456.41,0,0,16.61,0.145711,0,44.31137796
f691beaadc9d14ed6c460837ffbdd2bb,256.51,256.51,2638.41,147.1,1538.28,1480,0,143.7,0.115237,0.100123,40.606701
f2899bfced3e4c56c24348361f96cba9,,,,,1355.32,0,0,16.17,0.147506,0,45.30837756
34f8acf88ee038e4804d1d32a1cd053d,112.76,112.76,1003.91,1.92,371.36,13,0,18.56,0.145711,0,44.31137796
dd75ef0a087e3a9c9985474486d31309,,,,,-69.82,-7439,0,113.98,0.115761,0.099419,40.606701
f1807240987dd7733e817bbbcd62c7ad,0,0,3197.15,0,2673.62,0,0,19.63,0.142065,0,44.31137796
f26267dc844931c06878c19231ca04ef,,,,,1898.89,2206,0,18.31,0.141434,0,44.31137796
f180724ee32a1d9a7701ad51208507c3,,,,,273.63,0,0,0,0.14612,0,44.31137796
f18082365c65b600565505c7e579fe7e,,,,,2799.07,3087,0,131,0.112352,0.097233,40.606701
f180724543646f1d2f1f6b91e51fc4c5,,,,,319.04,0,0,16.72,0.145884,0,44.31137796
0bfc630f9172c788df4eb060a97abad4,,,,,3733.03,2329,22,129.72,0.15441,0.130525,41.1052014
570409660f3f5ca92354e0d24c942af0,,,,,732.54,0,0,17.16,0.140621,0,44.31137796
4d9611128035bc94ad58944ecb4416a3,,,,,764.89,1372,0,131.12,0.115237,0.100123,40.9390266
f180724d8e589d515b7c905bb73eece1,0,0,3607.54,0,3213.49,0,0,16.09,0.144149,0,44.31137796
1357519ac2f364fb08239ce0fd13662e,0,0,4013.37,0,2591.06,0,0,132.03,0.11691,0.100572,40.606701
f180823cce3ff1d0d5100bc8460005e2,,,,,897.97,1500,0,16.81,0.16695,0.089695,44.31137796
eca2c66f5dce34ca2a9ec33107adc410,,,,,773.71,459,0,20.03,0.143227,0,44.31137796
63d644fc279feeb332cce640fad756a8,,,,,3344.48,1674,0,139.76,0.114586,0.097701,40.606701
f180823160c3853133d6fc2fb5c24574,,,,,2114.35,2019,0,128.89,0.11634,0.099998,40.606701
f1808231e12740f9972bfea6e034bfa9,,,,,6455.19,1999,0,356.74,0.097634,0.090062,58.99595196
d28805d0118bff45e4bc58ef5980d40d,171.58,171.58,937.81,53.83,296.33,365,0,16.59,0.145711,0,44.31137796
73c74d324ef28f924df0aefce01709cb,,,,,0,0,0,141.43,0.092453,0.086393,59.17346796
4fed8f2219f918cd6fbbccc6f4ea0380,,,,,2032.18,0,0,18.52,0.142822,0,44.31137796
3708bbe2909e9f77086226685c0a908a,,,,,792.57,0,0,18.32,0.146694,0,44.31137796
a5d7b5266b2dd72c87d1fa285289a1dd,,,,,5144.17,5184,0,130.68,0.11286,0.096521,40.606701
c1359e1d51082033cdfb6008108f05a2,,,,,1211.39,0,0,15.28,0.146694,0,44.31137796
a5ff2a8be36ecc99d829e19c2a6eab82,0,0,1216.38,0,670.81,0,,38.93,,,
f180724efaa5390a9b23f9bdc64c33d2,,,,,4740.79,3333,0,131.05,0.115237,0.100123,40.606701
ad449435d06358d85b4e93ffe2ae658c,,,,,1146.97,1054,0,20.4,0.115174,0.098837,40.606701
2ca574ae4dfe59ac2906a766d0af6690,437.88,437.88,1999.75,315.37,1405.19,2140,0,15.94,0.145711,0,44.31137796
f18082322d13fb781008015a12e9e828,,,,,736.48,0,0,15.82,0.144902,0,44.31137796
9bd7cc1ce2b4405ce9ad12e82683781f,246.7,246.7,2535.41,85,1112.61,872,0,147.72,0.11634,0.099998,40.606701
35f6e82d1529daafa162c6d05c49a9ff,,,,,28.61,2,0,18.42,0.146348,0,46.30537836
dbd7bbed5acbc5fe6969b2a260d78f2d,,,,,217.67,0,0,16.14,0.144963,0,44.31137796
e3267cb901cfa6c09bc9ac9a0c8bfe58,,,,,1235.08,1180,0,0,0.143166,0,44.31137796
2558eceb697bc072331a3b2aadfbadcf,375.22,375.22,3799.58,53.02,581.72,545,0,145.17,0.11634,0.099998,40.606701
d0ee0e3ed8a271b4134d19ef55d2147b,,,,,6723.26,4696,0,131.76,0.120372,0.103487,40.606701
de3cf3ddeb28ca7edd22a2bcc1efada2,,,,,748.54,1009,0,132.18,0.114202,0.099086,40.9390266
f180724e5b1c1ee1667e301371a1b9ed,,,,,2096.02,2516,0,0,0.142819,0,44.31137796
e4067b66b6ba8deb53e1a112454449f6,,,,,2530.75,5334,0,18.35,0.143166,0,44.31137796
f1808231db8b085cae7d5414347a317c,,,,,3464.56,0,30,79.46,0.161936,0.136336,41.1052014
f180823353c7a38a3fafd078eb868090,,,,,3203.27,3591,0,129.25,0.115174,0.098837,40.606701
f1808233597a233c982cdde15b280343,,,,,0,0,0,20.93,0.146348,0,46.30537836
f1807242d9d626a9dae3e187fa3c58bc,,,,,0,0,0,132.76,0.092453,0.086393,59.17346796
fba11fa3ba821ea6acd6f559c102e266,,,,,3124.89,3519,0,28.84,0.145789,0,44.31137796
f180724669560c464ca1c98b790463d4,,,,,309.74,342,0,18.52,0.145884,0,44.31137796
f180823efd5bfe81cc7039d95f48e21a,,,,,4028.81,0,0,18.26,0.140621,0,44.31137796
f180823d9824d0d6724578ded93cfd9d,,,,,332.49,0,0,15.99,0.146694,0,44.31137796
f180724ba90bf35ec0f09cf6dcd67ee0,,,,,17341.24,0,0,110.19,0.095896,0.088337,58.99595196
f180823a460ece265d3ad7e8a343ec27,,,,,3454.82,8719,0,146.29,0.11691,0.100572,40.606701
f18072446ff4645f4a6a33d8273db7df,,,,,2646.42,2929,0,6.78,0.144631,0,44.31137796
4bc83d9587ad01b67c3782da83cb237b,,,,,4390.96,1825,0,132.16,0.115174,0.098837,40.606701
6719a03464c8a98ad3454d5433920f1d,,,,,717.98,0,0,6.28,0.146348,0,45.80687796
f180724aaa0461e37124b70262743485,278.1,278.1,3227.92,121.67,1570.85,1366,0,144.61,0.100528,0.092955,58.99595196
ddc5530275798794ff5b1163d9f59937,,,,,710.56,0,0,20.37,0.167086,0.088444,45.30837756
f180724555891a69597770bf74bd094b,,,,,710.62,0,0,17.5,0.165793,0.088539,44.31137796
f18082336f854a927af23111e970644a,,,,,2331.73,6893,0,16.19,0.162033,0.084138,44.31137796
f11a37dbde4649e4a58f558691021c96,,,,,1923.02,1514,0,17.45,0.161165,0.083909,44.31137796
aa8cd53acfef02f73bb7b6d87ab1fe03,,,,,1217.06,1967,0,131.01,0.115174,0.098837,40.606701
00b9ad3d4e5701f7f06f9075b7aa1a28,,,,,1469.24,0,0,16.28,0.145711,0,44.31137796
2f25edd3823237c28318e6d2a8ecedb2,0,0,435.03,0,83.94,0,0,36,0.115157,0.098834,40.606701
0c4fff73bf5529077588adee152cc39e,,,,,-10070.52,0,0,1.09,0.145711,0,44.31137796
f180724f9b41c0bdedf1868b72a15265,,,,,5225.97,5816,0,132.55,0.113323,0.096984,40.606701
3178f8056ca5ec1a6f896864d4893b4c,,,,,1479.69,1694,0,16.67,0.143801,0,44.31137796
f180823d11c91e9cd953e3a385dcd26b,,,,,3650.39,0,0,0,0.144631,0,44.31137796
f1808233c20e52ac31cb5917519ed87c,,,,,0,0,0,145.55,0.092453,0.086393,59.17346796
f180724cefc048652d83a3e48927d86a,,,,,2288.66,0,0,132.78,0.114586,0.097701,40.606701
a2e017f297f2557a7b1cf4a92bc993e9,,,,,3546.63,5177,0,130.67,0.11286,0.096521,40.606701
2e5e875e7e3cbcabc0fe1e8f6486007a,312.95,312.95,3027.65,159.57,1603.66,1698,0,146.58,0.111186,0.096074,40.606701
82f9ed621c3fc8a77dac00418ce678b3,0,0,2741.54,0,2226.63,0,0,19.39,0.141838,0,44.31137796
f1807246fbd793f1f510cead7c739854,,,,,482.13,0,24,16.49,0.183037,0,45.80687796
24e7b2358a9e5e804ff5f53eb9ff235d,,,,,415.14,0,0,14.71,0.144902,0,44.31137796
8a90976ddd8d518cd1b93fe95785e5b7,,,,,18145.31,5869,0,129.37,0.118638,0.101752,40.606701
38849c0404d66292fe177c09b179a225,,,,,821.59,820,0,130.69,0.1169,0.100015,40.606701
a4ba15876be1dd88cbb08300a2b5a6d0,,,,,621.29,404,0,13.78,0.144038,0,45.80687796
a2a942827aa15106aa8e84eff1571788,2738.15,2738.15,38766.91,1644.51,20749.41,18659,0,144.48,0.100092,0.091051,58.99595196
f180724c4990b4d5b2a68ca64a4b3d87,,,,,1438.07,0,0,13.06,0.144902,0,44.31137796
3bf36f3769378d3c1724a60ed314f4f4,,,,,375.25,457,0,18.41,0.144902,0,44.31137796
f1807243aee084112804e8cfc97f3736,,,,,271.83,0,0,11.34,0.141434,0,44.31137796
f180724ed3ad306eb5426cad085976a6,,,,,381.16,587,0,17.04,0.146694,0,44.31137796
f180823d77370c4e29ccbf5450fbee4d,,,,,825.23,1118,0,13.79,0.165354,0.086709,45.30837756
59cd626b5cb133246ccc56da4c0eef28,,,,,1822.91,673,0,136.72,0.102772,0.093731,58.99595196
31758f92c98378d699b008fcadd360ec,,,,,1199.32,0,0,16.59,0.147506,0,45.30837756
a2fee9de22bf61a58f394258afab58f2,,,,,1219.67,1621,0,9.72,0.141259,0,44.31137796
f180823d9092d6911f9b8e7f5bdd1229,,,,,2053.07,2688,0,130.79,0.116902,0.100015,40.606701
789264f7e8a737b7f502fde51d4d363c,,,,,327.58,0,0,17.43,0.145541,0,44.31137796
afec127f41c336babffc5a53c4894158,1196.64,1196.64,12127.04,493.77,6608.91,4975,0,147.3,0.115744,0.098858,40.606701
f1808238d080a1e204142a1a0dc01e5e,,,,,8668.74,0,0,16.49,0.142417,0,44.31137796
d6b58988ee5d2bbba265b8eb29bdd15a,,,,,3399.99,1861,0,14.44,0.144149,0,44.31137796
86d4465c867fa313996e82950cb1bb83,488.2,488.2,4905.54,67.76,745.92,817,0,146.08,0.100629,0.091587,58.99595196
ee85c700dd94810f061dc0b5dade8cdb,,,,,669.53,0,0,16.26,0.142065,0,44.31137796
f1808236f17cfb50a7760e3e61e9e14e,,,,,6133.94,4634,30,133.28,0.157877,0.135732,41.1052014
f180724cf99781308d7f93fa1d7fde6e,,,,,97.68,0,0,19.39,0.146694,0,44.31137796
f18072409ab28368f9d8334a51c5aaf2,,,,,7992.89,13883,0,15.41,0.229272,0.116714,45.80687796
f18072499a157c45567d554374009b86,,,,,1583.32,1069,0,131.76,0.115237,0.100123,40.606701
3a1721b13feb7e6290d0564e13932be2,,,,,1302.42,0,0,6.53,0.146694,0,44.31137796
f180724939fd9caa747f6e025db99594,,,,,839.64,1844,0,16.38,0.16695,0.089695,44.31137796
f1808238b39c41fe3b0fc21fa99a2ec0,,,,,1454.08,832,0,119.32,0.1169,0.100015,40.606701
f1808233d190e30a35ec696630995566,,,,,1254.65,1433,0,132.13,0.115237,0.100123,40.606701
f75092e7851081fd882283904bce1be5,188.77,188.77,2704.62,139.06,2168.45,954,0,19.01,0.144631,0,44.31137796
bfa7b6d4cc04472ad268b818532bbce5,,,,,1560.15,1928,0,131.61,0.11691,0.100572,40.606701
ffccdcc071bb55e276f9dbcaa5241c0a,,,,,1180.95,1371,0,17.44,0.162461,0.083816,45.30837756
f180724f2d052c3655bb88bd53cb4dae,,,,,578.8,0,0,18.42,0.146694,0,44.31137796
f1808231e3b956007feea8a9329987b2,95.92,95.92,1221.77,58.3,799.34,385,0,6.98,0.14398,0,44.31137796
02d0659d4a3c834d686d268899f0cfd4,,,,,816.51,554,0,12.69,0.144902,0,44.31137796
f18082356ecf51d74cadc8465b4e55fd,,,,,1843.63,1920,0,131.93,0.115174,0.098837,40.606701
d269ac47b2cf7927c5302e817adbfc09,,,,,410.31,288,0,131.92,0.100167,0.091892,58.99595196
f180823ab3dea5cf349abfa77161a8cb,,,,,972.51,653,0,129.24,0.11691,0.100572,40.606701
f18072466973a605a00ffd816dd9ec61,,,,,2807.77,1429,0,163.9,0.111186,0.096074,40.606701
f1808239f6c82f98c01aa0760bd1d4f9,,,,,1178.96,0,0,20.81,0.144902,0,44.31137796
f1807248bc05abb36982838385fe1b33,,,,,5488.54,4506,0,132.14,0.113323,0.096984,40.606701
f18082337cffadbf4360621414be0452,,,,,897.66,3369,0,17.43,0.163482,0.086225,44.31137796
f18082387e93686cacc13bea3d0fff5e,,,,,261.55,0,0,16.06,0.145711,0,44.31137796
f728751ce097225409601816d20069b6,,,,,2182.32,0,0,16.18,0.146348,0,45.30837756
f180724acf98f4cf0537f6793826a0b6,,,,,4545.58,2097,0,141.4,0.11285,0.095965,40.606701
8cb2c1dc53df36fc85480b3258211693,,,,,2719.39,2398,0,130.31,0.116509,0.101397,40.606701
f180823072babae4d54c612f5042419c,,,,,1184.75,0,0,121.51,0.114588,0.097701,40.606701
f180823f9ea8ee0eab5d913437618e26,0,0,2602.48,0,2157.77,0,0,12.3,0.142065,0,44.31137796
0d730d9fa103e9602ef7b80d4ce80d4b,0,0,1404.96,0,951.68,0,0,12.88,0.146694,0,44.31137796
f180724dec3e2edc5ff9acab5332ff60,,,,,81.22,0,0,13.65,0.167086,0.088444,46.30537836
038cf5d0116cce181a820e717ef4f9c3,,,,,2676.97,2040,0,132.55,0.115237,0.100123,40.606701
f180724c8e3f66c1b828fefee5255191,,,,,854.71,808,0,21.51,0.147506,0,45.80687796
f1808234bc077a7083ee09a942ccf1f8,,,,,1616.16,1567,0,14.86,0.144039,0,45.30837756
f18072416fef375e953b289008b60a10,0,0,2423.85,0,1294.98,0,0,131.65,0.114603,0.098261,40.606701
f180823ee313c1feb19071010b72028c,,,,,427.02,0,0,16.34,0.147506,0,46.30537836
f180823a0aaad2067db9478b17e0df07,,,,,2193.89,1678,0,130.32,0.116509,0.101397,40.606701
f1808230eb1bc2e9f9b85af478754a21,,,,,781.61,0,0,19.54,0.146694,0,44.31137796
ae60e3cf820bc0b1054bb25df5fd73b6,491.94,491.94,5521.24,297.36,3475.42,3153,0,145.27,0.112352,0.097233,40.606701
f1808230489ab7620bcd6e7480f32cd4,,,,,1283.41,0,0,18.62,0.144902,0,44.31137796
13730c25cc23bad353051a71ddaeab14,,,,,872.98,272,0,20.54,0.145884,0,44.31137796
b8973a8bbecf8bc33ccb2168c90ac2c0,,,,,1789.3,0,0,17.49,0.145711,0,44.31137796
e2d3c67d8af153c6d44c029a898eec90,,,,,4130.28,4465,0,142.21,0.100167,0.091892,58.99595196
f180823a69a4deeb4c9a920e9e54c8ee,,,,,1620.33,0,0,19.73,0.141666,0,44.31137796
3775dd6ed7a752ffbbe1e876dc9246e0,,,,,1479.93,4426,0,16.65,0.160302,0.082403,44.31137796
f1807247ef52c8cbeaf10b264ea1b7df,,,,,37403.64,27212,0,131.37,0.107955,0.092838,40.606701
fcdb35fd6e1bf3a843454e10518006dd,,,,,874.22,230,0,18.88,0.165214,0.087961,44.31137796
ac9849f28be8c18ef2e54c77bffa6c1c,1100.08,1100.08,9049.04,874.86,7079.08,9558,0,145.47,0.114481,0.098142,40.606701
c2f6670af09a8124b01e1e81c7a55a45,,,,,108.67,0,0,0,0.146694,0,44.31137796
0ce9a02f192e5c8ea7ade9df2bed4d16,,,,,546.33,0,0,14.83,0.167086,0.088444,45.30837756
9fe0654fba65e280e22b6b4b5616543e,0,0,2252.11,0,1802.67,0,0,15.74,0.144149,0,44.31137796
f1807247f6363546a65577736beb4982,0,0,1608.82,0,1113.62,0,0,19.44,0.146694,0,44.31137796
6287adc9c4476f76206b9e21a1562816,,,,,223.1,0,0,17.08,0.147506,0,46.30537836
1147b964762d3ea15c9692cbdb19c97d,234.65,234.65,2270.99,108.22,1100.02,1166,0,146.17,0.115172,0.098283,40.606701
29806bc826c8160ca32935ea89d2a1ae,0,0,1294.9,0,777.78,0,0,19.47,0.138305,0,44.31137796
d3de6ce12e3ad183a9edb826bba2878e,,,,,224.62,258,0,18.37,0.144902,0,44.31137796
8075d27cbca2310bd389408df464ccc4,133.4,133.4,1414.82,0,0,0,0,144.84,0.11691,0.100572,40.606701
63c0493d9da09f77ec1e1ba69bc4bbb9,0,0,2482.26,0,1983.69,0,0,37.17,0.160397,0.081752,44.31137796
937a10d31956b08827ef21e989cc8bfb,,,,,1762.53,0,0,117.18,0.11691,0.100572,40.606701
f1808231834de8cbc9affee7129031d5,0,0,518.63,0,0.31,0,0,18.37,0.273963,0,59.26637796
2f9f4698fb802e00b920c9bf2cb2a2eb,0,0,1596.6,0,1094.43,0,0,19.36,0.144902,0,44.31137796
8c754ed545769094ac652456aa7d7110,,,,,2821.8,0,0,117.52,0.111186,0.096074,40.606701
f18072449ef368b9c2c1f7c6deb36c2b,,,,,1211.99,0,0,18.32,0.145711,0,44.31137796
f180823700567b6738447ac8a24326fe,,,,,1887.76,0,,131.01,,,
76a38e163966e76359476f95053cc9d9,,,,,1080.82,0,0,18.62,0.144039,0,45.30837756
2a03b96b480e1a8c4643a63db94b3ea6,,,,,1624.41,0,0,16.63,0.146694,0,44.31137796
7cd247215decfbd9f8f64874defb4910,,,,,128.99,250,0,95.5,0.11691,0.100572,40.606701
f1808231c06d73ee7e832c9227cf994e,,,,,992.95,1123,0,16.44,0.146694,0,44.31137796
f180823b7cbfce13126c951f2a7f4a86,,,,,377.67,449,0,16.3,0.141434,0,44.31137796
f1807241d35ad40168c8bc800dde4678,0,0,539.1,0,13.65,0,0,19.51,0.145711,0,44.31137796
f180823e03eb38c36981fa0235c1f23d,,,,,1003.96,0,0,6.02,0.159144,0.081246,44.31137796
f180724c54669591efce88086d65515a,,,,,2355.79,0,0,12.88,0.142819,0,44.31137796
5c2c7772511ffb3176418249f8ea3976,,,,,1161.46,0,0,13.47,0.168242,0.089602,45.30837756
75d0ee05016db5e9da547536fff02510,0,0,1538.01,0,1039.8,0,0,18.32,0.145711,0,44.31137796
f180724f8554b3d2c778baf35cb4562f,,,,,754.35,595,0,8.41,0.186188,0,45.80687796
1a629420cefa8a5c67616fbea09a89be,,,,,5214.64,4441,0,359.25,0.114481,0.098142,40.606701
f82493dedcac9ce3baac0b23abbca113,,,,,1117.24,0,0,18.4,0.144963,0,44.31137796
497fc049c73f2caad052762d92db0466,,,,,243.96,138,0,18.32,0.272981,0,59.26637796
6c2d7343c53156d1f6ec797be3bf22af,985.48,985.48,8704.04,917.73,8083.65,4580,30,15.64,0.19923,0,45.80687796
fd0be65730ca4298bfc72e94b6aae291,,,,,3339.99,3154,0,131.39,0.1169,0.100015,40.606701
f1807245b4bb2321c0996b313935bf0d,,,,,3709.48,3516,0,16.94,0.165022,0.08638,44.31137796
6e05ba7acd66804ab1bb16ddf117e1d1,0,0,1015.75,0,631.45,0,0,8.41,0.141666,0,44.31137796
c51e50df515a0222a457219452227cf7,,,,,465.97,0,0,31.07,0.165794,0.087899,44.31137796
373e18141d6a9e1b66faf21197481852,,,,,23371.82,34813,0,361.69,0.095919,0.088347,58.99595196
388d6d1e21faad768300a4ed965efde2,,,,,1640.26,1527,0,16.25,0.140621,0,44.31137796
9587c61d5ea4bf49315802b92e2a7d3e,,,,,1909.69,4656,0,16.9,0.145711,0,44.31137796
f18082361449c6011327e86e38b55cbe,,,,,2402.57,0,0,17.77,0.135995,0,44.31137796
f2d69d83ddaa571528f601dc4e0b1f5f,,,,,9050.85,5383,0,131.76,0.112922,0.09781,40.606701
f180823edc9d08a49b565095ec338677,,,,,260.37,0,0,0.33,0.144039,0,46.30537836
795b3293ab0f475e8895341d05ae1665,3735.76,3735.76,33557.13,2090.6,20354.58,23586,0,348.01,0.100092,0.091051,58.99595196
f180823d1f86053cf1ad2540f042a6b5,,,,,540.89,0,0,19.4,0.144039,0,45.80687796
f18072485c1c25c1c85c48d822062e32,,,,,4292.44,5493,0,129.36,0.113323,0.096984,40.606701
f180724f8cdff5a9744b66e5e5a11a91,,,,,1760.25,966,0,21.85,0.142881,0,45.30837756
1c05eeceacc9dad10bcfd18eb0dfa6fc,,,,,541.67,0,0,19.45,0.144902,0,44.31137796
f180724b85ba4f81e37132ffe5fb09dd,0,0,7702.96,0,7321.44,0,0,0,0.143166,0,44.31137796
f18072461395e6df82e5a05eb9c011ca,0,0,2011.36,0,1636.53,0,0,0,0.141259,0,44.31137796
6e486faf9047e53941e1a47f2730a753,,,,,220.55,0,0,15.98,0.145884,0,44.31137796
dfb5dfd7b4b86458e99590853c7a52b5,0,0,1339.35,0,893.57,0,0,15.65,0.167086,0.088444,45.30837756
7198c5abbec106629c7391aa1c884aed,,,,,7434.96,0,0,0,0.142065,0,44.31137796
f1807246198beadb01b7be9ddd952489,,,,,491.75,0,0,17.15,0.144902,0,44.31137796
f180823a4e14d5bc56e650175ddafb37,,,,,712.35,798,0,15.56,0.145711,0,44.31137796
f180823afcd7ddfb856ceeec58f017d2,,,,,1656.49,1474,0,129.72,0.11691,0.100572,40.606701
f180823f7c0f00348a6bf3228ffa2dd6,,,,,235.88,7,0,18.32,0.145711,0,44.31137796
1b2d651383111093b7bebf5d5fbade02,,,,,1181.97,0,0,21.64,0.138847,0,44.31137796
f180823666fa2417835e921f02b44c4f,,,,,31430.12,23398,0,131.76,0.110955,0.095842,40.606701
e24bbeac6df6fd4731293e0969714361,,,,,1139.41,1296,0,62.52,0.142819,0,44.31137796
1b90ee21ac169fd4d14dad0394c8df01,,,,,1384.48,699,0,16.28,0.142065,0,44.31137796
f1807240fbed32cab77acb3bd7dce5d1,,,,,731.57,425,0,13.86,0.143227,0,44.31137796
a81db18c9131953b5366293ad985516a,,,,,111.29,63,0,131.33,0.11691,0.100572,40.606701
6833922792ffb4ddb7585ec33635e7e0,,,,,760.61,637,0,129.6,0.115174,0.098837,40.606701
4d624d8b4aa1fd395bc9ddb17d03865f,465.2,465.2,5002.01,364.31,3814.64,2507,24,142.84,0.173325,0.146676,41.1052014
f18072426c38726e520d52c769e5cca7,0,0,870.04,0,482.86,0,0,16.18,0.142822,0,44.31137796
ac658b6632cd9c461ccf2ca31ac08fef,0,0,0,0,0,1866,0,0,0.0006,0,0
f1807244b9e4222115ef3518a82aace7,,,,,18979.19,10865,0,359.32,0.095919,0.088347,58.99595196
16aaec2d4ff1f179e9706aed67c666d2,214.68,214.68,1119.9,105.73,532.21,714,0,15.92,0.146694,0,44.31137796
41f7b89ed3414ee92cfa5744401a85fe,152.96,152.96,1393.93,101.87,979.37,694,0,17.12,0.144902,0,44.31137796
a84bee8aec40108973b9d008e2b95156,,,,,1138.87,2107,0,16.63,0.141666,0,44.31137796
ca82d4e0a2a824c155e17fee64c3316d,,,,,1636.31,1550,0,133.13,0.120372,0.103487,40.606701
c292d03d39a01f4ec74a4ef7de862423,,,,,8040.66,4582,0,21.69,0.143166,0,44.31137796
a2be5a2296f491bc45ff3e11c0e635a5,,,,,2017.75,0,0,19.42,0.144149,0,44.31137796
f1807246823af5ac290ec878e582da9c,575.99,575.99,6279.08,312.08,3501.36,3189,0,143.26,0.115174,0.098837,40.606701
b7d33b749ab685eaac5221a7d9248ea2,,,,,4752.2,0,0,16,0.164637,0.087381,44.31137796
16ef971ae0b6de0357f19359f7e103a2,,,,,283.66,0,0,14.93,0.143459,0,46.30537836
f18072489b3406c3ba717f1b788ceeb5,,,,,80404.94,64047,0,641.6,0.094954,0.087382,58.99595196
f1807240f20e2e33b955f47f2740c8f1,,,,,380.49,428,0,126.64,0.11286,0.096521,40.606701
f1807240e93de5d1f561b6167e113edc,,,,,3716.74,0,0,121.51,0.114667,0.099548,40.606701
f18082397ed2e978ef83da19474f76e8,,,,,1095.28,1259,0,130.42,0.11633,0.099441,40.606701
